ID	漢字	部首	画数	音読	訓読	級
4441300	怠	心	9	[タイ]	[[おこた,る],[なま,ける]]	3
7322100	炉	火	8	[ロ]	[]	3
6991200	抑	扌	7	[ヨク]	[[おさ,える]]	3
6485700	墨	土	14	[ボク]	[[すみ]]	3
6328400	慕	心	14	[ボ]	[[した,う]]	3
5782200	蛮	虫	12	[バン]	[]	3
5195200	陶	阝	11	[トウ]	[]	3
4739000	抽	扌	8	[チュウ]	[]	3
4444800	胎	月	9	[タイ]	[]	3
7357400	浪	氵	10	[ロウ]	[]	3
7013900	裸	衤	13	[ラ]	[[はだか]]	3
6495000	没	氵	7	[ボツ]	[]	3
6331700	簿	竹	19	[ボ]	[]	3
5812700	卑	十	9	[ヒ]	[[いや,しい],[いや,しむ],[いや,しめる]]	3
5204500	痘	疒	12	[トウ]	[]	3
4755500	鋳	金	15	[チュウ]	[[い,る]]	3
4455700	袋	衣	11	[タイ]	[[ふくろ]]	3
7361500	廊	广	12	[ロウ]	[]	3
7057000	濫	氵	18	[ラン]	[]	3
6514700	翻	羽	18	[ホン]	[[ひるがえ,る],[ひるがえ,す]]	3
6340800	芳	艹	7	[ホウ]	[[かんば,しい]]	3
5843400	碑	石	14	[ヒ]	[]	3
5297500	匿	匸	10	[トク]	[]	3
4757000	駐	馬	15	[チュウ]	[]	3
4456900	逮	辶	11	[タイ]	[]	3
7363000	楼	木	13	[ロウ]	[]	3
7070500	吏	口	6	[リ]	[]	3
6529100	魔	鬼	21	[マ]	[]	3
6343300	邦	阝	7	[ホウ]	[]	3
5905200	泌	氵	8	[ヒツ,ヒ]	[]	3
5310900	篤	竹	16	[トク]	[]	3
4798000	彫	彡	11	[チョウ]	[[ほ,る]]	3
4460800	滞	氵	13	[タイ]	[[とどこお,る]]	3
7365000	漏	氵	14	[ロウ]	[[も,る],[も,れる],[も,らす]]	3
7135400	隆	阝	11	[リュウ]	[]	3
6534700	埋	土	10	[マイ]	[[う,める],[う,まる],[う,もれる]]	3
6345300	奉	大	8	[ホウ,ブ]	[[たてまつ,る]]	3
5917900	姫	女	10	[]	[[ひめ]]	3
5354400	豚	支豕	11	[トン]	[[ぶた]]	3
4815300	超	走	12	[チョウ]	[[こ,える],[こ,す]]	3
4520900	滝	氵	13	[]	[[たき]]	3
7433100	湾	氵	12	[ワン]	[]	3
7150500	了	亅	2	[リョウ]	[]	3
6542600	膜	月	14	[マク]	[]	3
6371500	胞	月	9	[ホウ]	[]	3
5943800	漂	氵	14	[ヒョウ]	[[ただよ,う]]	3
5453800	尿	尸	7	[ニョウ]	[]	3
4839100	聴	耳	17	[チョウ]	[[き,く]]	3
4523800	択	扌	7	[タク]	[]	3
7166500	猟	犭	11	[リョウ]	[]	3
6554000	又	又	2	[]	[[また]]	3
6372300	倣	亻	10	[ホウ]	[[なら,う]]	3
5954600	苗	艹	8	[ビョウ]	[[なえ],[なわ]]	3
5490200	粘	米	11	[ネン]	[[ねば,る]]	3
4868100	陳	阝	11	[チン]	[]	3
4526500	卓	十	8	[タク]	[]	3
7169600	陵	阝	11	[リョウ]	[[みささぎ]]	3
6602000	魅	鬼	15	[ミ]	[]	3
6380500	崩	山	11	[ホウ]	[[くず,れる],[くず,す]]	3
6041100	赴	走	9	[フ]	[[おもむ,く]]	3
5548900	婆	女	11	[バ]	[]	3
4874300	鎮	金	18	[チン]	[[しず,める],[しず,まる]]	3
4531600	託	訁	10	[タク]	[]	3
7189500	糧	米	18	[リョウ,ロウ]	[[かて]]	3
6701500	滅	氵	13	[メツ]	[[ほろ,びる],[ほろ,ぼす]]	3
6397900	飽	食	13	[ホウ]	[[あ,きる],[あ,かす]]	3
6050900	符	竹	11	[フ]	[]	3
5573200	排	扌	11	[ハイ]	[]	3
4884900	墜	土	15	[ツイ]	[]	3
4539500	諾	訁	15	[ダク]	[]	3
7200100	厘	厂	9	[リン]	[]	3
6704000	免	儿	8	[メン]	[[まぬか,れる]]	3
6408800	縫	糸	16	[ホウ]	[[ぬ,う]]	3
6086400	封	寸	9	[フウ,ホウ]	[]	3
5594900	陪	阝	11	[バイ]	[]	3
4954400	帝	巾	9	[テイ]	[]	3
4567400	奪	大	14	[ダツ]	[[うば,う]]	3
3422400	詔	訁	12	[ショウ]	[[みことのり]]	pre2
3253000	殉	歹	10	[ジュン]	[]	pre2
3088000	儒	亻	16	[ジュ]	[]	pre2
2503200	栽	木	10	[サイ]	[]	pre2
2200700	肯	肉	8	[コウ]	[]	pre2
1736500	薫	艹	16	[クン]	[[かお,る]]	pre2
1316800	擬	扌	17	[ギ]	[]	pre2
986700	且	一	5	[]	[[か,つ]]	pre2
710500	寡	宀	14	[カ]	[]	pre2
500	亜	二	7	[ア]	[]	pre2
3427000	奨	大	13	[ショウ]	[]	pre2
3258000	循	彳	12	[ジュン]	[]	pre2
3097000	囚	囗	5	[シュウ]	[]	pre2
2521400	斎	斉	11	[サイ]	[]	pre2
2203700	侯	亻	9	[コウ]	[]	pre2
1760400	茎	艹	8	[ケイ]	[[くき]]	pre2
1395300	糾	糸	9	[キュウ]	[]	pre2
1024800	缶	缶	6	[カン]	[]	pre2
718300	稼	禾	15	[カ]	[[かせ,ぐ]]	pre2
145000	尉	寸	11	[イ]	[]	pre2
3436500	彰	彡	14	[ショウ]	[]	pre2
3293700	庶	广	11	[ショ]	[]	pre2
3114600	臭	自	9	[シュウ]	[[くさ,い],[にお,う]]	pre2
2571400	索	糸	10	[サク]	[]	pre2
2213600	洪	氵	9	[コウ]	[]	pre2
1778900	渓	氵	11	[ケイ]	[]	pre2
1413300	窮	穴	15	[キュウ]	[[きわ,める],[きわ,まる]]	pre2
1055000	陥	阝	10	[カン]	[[おちい,る],[おとしい,れる]]	pre2
728100	蚊	虫	10	[]	[[か]]	pre2
249200	逸	辶	11	[イツ]	[]	pre2
3461900	償	亻	17	[ショウ]	[[つぐな,う]]	pre2
3300800	緒	糸	14	[ショ,チョ]	[[お]]	pre2
3140700	愁	心	13	[シュウ]	[[うれ,える],[うれ,い]]	pre2
2574600	酢	酉	12	[サク]	[[す]]	pre2
2246700	貢	貝	10	[コウ,ク]	[[みつ,ぐ]]	pre2
1786600	蛍	虫	11	[ケイ]	[[ほたる]]	pre2
1430100	拒	扌	8	[キョ]	[[こば,む]]	pre2
1063300	患	心	11	[カン]	[[わずら,う]]	pre2
779000	拐	扌	8	[カイ]	[]	pre2
282600	姻	女	9	[イン]	[]	pre2
3464700	礁	石	17	[ショウ]	[]	pre2
3322300	叙	又	9	[ジョ]	[]	pre2
3145600	酬	酉	13	[シュウ]	[]	pre2
2651300	桟	木	10	[サン]	[]	pre2
2288700	溝	氵	13	[コウ]	[[みぞ]]	pre2
1809400	慶	心	15	[ケイ]	[]	pre2
1489800	享	亠	8	[キョウ]	[]	pre2
1069800	堪	土	12	[カン]	[[た,える]]	pre2
827600	懐	忄	16	[カイ]	[[ふところ],[なつ,かしい],[なつ,かしむ],[なつ,く],[なつ,ける]]	pre2
306000	韻	音	19	[イン]	[]	pre2
3500500	浄	氵	9	[ジョウ]	[]	pre2
3345200	升	十	4	[ショウ]	[[ます]]	pre2
3151200	醜	酉	17	[シュウ]	[[みにく,い]]	pre2
2659100	傘	人	12	[サン]	[[かさ]]	pre2
2318800	衡	行	16	[コウ]	[]	pre2
1875800	傑	亻	13	[ケツ]	[]	pre2
1500000	挟	扌	9	[キョウ]	[[はさ,む],[はさ,まる]]	pre2
1079400	棺	木	12	[カン]	[]	pre2
850400	劾	力	8	[ガイ]	[]	pre2
352200	畝	田	10	[]	[[うね]]	pre2
3504200	剰	刂	11	[ジョウ]	[]	pre2
3354600	抄	扌	7	[ショウ]	[]	pre2
3167000	汁	氵	5	[ジュウ]	[[しる]]	pre2
2760900	肢	月	8	[シ]	[]	pre2
2326300	購	貝	17	[コウ]	[]	pre2
1943600	嫌	女	13	[ケン,ゲン]	[[きら,う],[いや]]	pre2
1507500	恭	心	10	[キョウ]	[[うやうや,しい]]	pre2
1080300	款	欠	12	[カン]	[]	pre2
856100	涯	氵	11	[ガイ]	[]	pre2
357800	浦	氵	10	[]	[[うら]]	pre2
3523800	壌	土	16	[ジョウ]	[]	pre2
3355800	肖	肉	7	[ショウ]	[]	pre2
3167900	充	儿	6	[ジュウ]	[[あ,てる]]	pre2
2809900	嗣	口	13	[シ]	[]	pre2
2347800	拷	扌	9	[ゴウ]	[]	pre2
1946400	献	犬	13	[ケン,コン]	[]	pre2
1545900	矯	矢	17	[キョウ]	[[た,める]]	pre2
1088800	閑	門	12	[カン]	[]	pre2
879600	垣	土	9	[]	[[かき]]	pre2
413500	疫	疒	9	[エキ,ヤク]	[]	pre2
3531400	醸	酉	20	[ジョウ]	[[かも,す]]	pre2
3358000	尚	⺍	8	[ショウ]	[]	pre2
3183000	渋	氵	11	[ジュウ]	[[しぶ],[しぶ,い],[しぶ,る]]	pre2
2830400	賜	貝	15	[シ]	[[たまわ,る]]	pre2
2348400	剛	刂	10	[ゴウ]	[]	pre2
1968400	謙	訁	17	[ケン]	[]	pre2
1562800	暁	日	12	[ギョウ]	[[あかつき]]	pre2
1092900	寛	宀	13	[カン]	[]	pre2
894600	核	木	10	[カク]	[]	pre2
429100	謁	訁	15	[エツ]	[]	pre2
3605100	津	氵	9	[シン]	[[つ]]	pre2
3373700	宵	宀	10	[ショウ]	[[よい]]	pre2
3185700	銃	金	14	[ジュウ]	[]	pre2
2894300	璽	玉	19	[ジ]	[]	pre2
2385400	酷	酉	14	[コク]	[]	pre2
1972000	繭	糸	18	[ケン]	[[まゆ]]	pre2
1619600	菌	艹	11	[キン]	[]	pre2
1120500	憾	忄	16	[カン]	[]	pre2
896600	殻	殳	11	[カク]	[[から]]	pre2
467300	猿	犭	13	[エン]	[[さる]]	pre2
3613500	唇	口	10	[シン]	[[くちびる]]	pre2
3383400	症	疒	10	[ショウ]	[]	pre2
3194100	叔	又	8	[シュク]	[]	pre2
2937500	漆	氵	14	[シツ]	[[うるし]]	pre2
2423100	昆	日	8	[コン]	[]	pre2
1973800	顕	頁	18	[ケン]	[]	pre2
1624200	琴	王	12	[キン]	[[こと]]	pre2
1126000	還	辶	16	[カン]	[]	pre2
916100	嚇	口	17	[カク]	[]	pre2
507000	凹	凵	5	[オウ]	[]	pre2
3614400	娠	女	10	[シン]	[]	pre2
3384100	祥	礻	10	[ショウ]	[]	pre2
3201900	淑	氵	11	[シュク]	[]	pre2
2987000	遮	辶	14	[シャ]	[[さえぎ,る]]	pre2
2447400	懇	心	17	[コン]	[[ねんご,ろ]]	pre2
1977400	懸	心	20	[ケン,ケ]	[[か,ける],[か,かる]]	pre2
1640800	謹	訁	17	[キン]	[[つつし,む]]	pre2
1145200	艦	舟	21	[カン]	[]	pre2
962900	括	扌	9	[カツ]	[]	pre2
525100	翁	羽	10	[オウ]	[]	pre2
3637400	紳	糸	11	[シン]	[]	pre2
3397400	渉	氵	11	[ショウ]	[]	pre2
3203400	粛	聿	11	[シュク]	[]	pre2
2995800	蛇	虫	11	[ジャ,ダ]	[[へび]]	pre2
2465100	唆	口	10	[サ]	[[そそのか,す]]	pre2
1995000	弦	弓	8	[ゲン]	[[つる]]	pre2
1642800	襟	衤	18	[キン]	[[えり]]	pre2
1165700	頑	頁	13	[ガン]	[]	pre2
967800	喝	口	11	[カツ]	[]	pre2
573100	虞	虍	13	[]	[[おそれ]]	pre2
3642900	診	訁	12	[シン]	[[み,る]]	pre2
3403200	訟	訁	11	[ショウ]	[]	pre2
3209800	塾	土	14	[ジュク]	[]	pre2
3007700	酌	酉	10	[シャク]	[[く,む]]	pre2
2471300	詐	訁	12	[サ]	[]	pre2
2091700	呉	口	7	[ゴ]	[]	pre2
1646100	吟	口	7	[ギン]	[]	pre2
1228500	飢	食	10	[キ]	[[う,える]]	pre2
969500	渇	氵	11	[カツ]	[[かわ,く]]	pre2
692100	渦	氵	12	[カ]	[[うず]]	pre2
3693200	刃	刀	3	[ジン]	[[は]]	pre2
3416100	硝	石	12	[ショウ]	[]	pre2
3228300	俊	亻	9	[シュン]	[]	pre2
3011800	爵	爫	17	[シャク]	[]	pre2
2498200	砕	石	9	[サイ]	[[くだ,く],[くだ,ける]]	pre2
2108200	碁	石	13	[ゴ]	[]	pre2
1693800	隅	阝	12	[グウ]	[[すみ]]	pre2
1302800	宜	宀	8	[ギ]	[]	pre2
979800	褐	衤	13	[カツ]	[]	pre2
704500	禍	礻	13	[カ]	[]	pre2
3699100	迅	辶	6	[ジン]	[]	pre2
3418500	粧	米	12	[ショウ]	[]	pre2
3252100	准	冫	10	[ジュン]	[]	pre2
3062600	珠	王	10	[シュ]	[]	pre2
2501700	宰	宀	10	[サイ]	[]	pre2
2169400	江	氵	6	[コウ]	[[え]]	pre2
1735200	勲	力	15	[クン]	[]	pre2
1304300	偽	亻	11	[ギ]	[[いつわ,る],[にせ]]	pre2
983700	轄	車	17	[カツ]	[]	pre2
707300	靴	革	13	[カ]	[[くつ]]	pre2
7182900	寮	宀	15	[リョウ]	[]	pre2
6867300	悠	心	11	[ユウ]	[]	pre2
6503200	堀	土	11	[]	[[ほり]]	pre2
6170300	憤	忄	15	[フン]	[[いきどお,る]]	pre2
5758700	煩	火	13	[ハン,ボン]	[[わずら,う],[わずら,わす]]	pre2
5423800	尼	尸	5	[ニ]	[[あま]]	pre2
4981100	艇	舟	13	[テイ]	[]	pre2
4791400	挑	扌	9	[チョウ]	[[いど,む]]	pre2
4301300	霜	雨	17	[ソウ]	[[しも]]	pre2
4090300	践	足	13	[セン]	[]	pre2
3700700	甚	甘	9	[ジン]	[[はなは,だ],[はなは,だしい]]	pre2
7200600	倫	亻	10	[リン]	[]	pre2
6872600	猶	犭	12	[ユウ]	[]	pre2
6511300	奔	大	8	[ホン]	[]	pre2
6192100	丙	一	5	[ヘイ]	[]	pre2
5760900	頒	頁	13	[ハン]	[]	pre2
5459700	妊	女	7	[ニン]	[]	pre2
4993300	泥	氵	8	[デイ]	[[どろ]]	pre2
4800100	眺	目	11	[チョウ]	[[なが,める]]	pre2
4309000	藻	艹	19	[ソウ]	[[も]]	pre2
4109100	遷	辶	15	[セン]	[]	pre2
3744800	帥	巾	9	[スイ]	[]	pre2
7228900	累	糸	11	[ルイ]	[]	pre2
6873600	裕	衤	12	[ユウ]	[]	pre2
6521800	麻	麻	11	[マ]	[[あさ]]	pre2
6205200	併	亻	8	[ヘイ]	[[あわ,せる]]	pre2
5796800	妃	女	6	[ヒ]	[]	pre2
5460700	忍	心	7	[ニン]	[[しの,ぶ],[しの,ばせる]]	pre2
5016900	迭	辶	8	[テツ]	[]	pre2
4801100	釣	金	11	[チョウ]	[[つ,る]]	pre2
4411400	妥	女	7	[ダ]	[]	pre2
4112600	薦	艹	16	[セン]	[[すす,める]]	pre2
3758600	睡	目	13	[スイ]	[]	pre2
7231100	塁	土	12	[ルイ]	[]	pre2
6891000	融	虫	16	[ユウ]	[]	pre2
6525100	摩	手	15	[マ]	[]	pre2
6216100	塀	土	12	[ヘイ]	[]	pre2
5804700	披	扌	8	[ヒ]	[]	pre2
5471300	寧	宀	14	[ネイ]	[]	pre2
5027800	徹	彳	15	[テツ]	[]	pre2
4840900	懲	心	18	[チョウ]	[[こ,りる],[こ,らす],[こ,らしめる]]	pre2
4417500	堕	土	12	[ダ]	[]	pre2
4115300	繊	糸	17	[セン]	[]	pre2
3776700	枢	木	8	[スウ]	[]	pre2
7248100	戻	戸	7	[レイ]	[[もど,す],[もど,る]]	pre2
6950200	庸	广	11	[ヨウ]	[]	pre2
6527200	磨	石	16	[マ]	[[みが,く]]	pre2
6218900	幣	巾	15	[ヘイ]	[]	pre2
5835500	扉	戸	12	[ヒ]	[[とびら]]	pre2
5523400	把	扌	7	[ハ]	[]	pre2
5029000	撤	扌	15	[テツ]	[]	pre2
4854500	勅	力	9	[チョク]	[]	pre2
4418600	惰	忄	12	[ダ]	[]	pre2
4147000	禅	礻	13	[ゼン]	[]	pre2
3778700	崇	山	11	[スウ]	[]	pre2
7255700	鈴	金	13	[レイ,リン]	[[すず]]	pre2
6975900	窯	穴	15	[ヨウ]	[[かま]]	pre2
6560800	抹	扌	8	[マツ]	[]	pre2
6220300	弊	廾	15	[ヘイ]	[]	pre2
5848700	罷	罒	15	[ヒ]	[]	pre2
5540200	覇	覀	19	[ハ]	[]	pre2
5189100	悼	忄	11	[トウ]	[[いた,む]]	pre2
4866900	朕	月	10	[チン]	[]	pre2
4420100	駄	馬	14	[ダ]	[]	pre2
4148600	漸	氵	14	[ゼン]	[]	pre2
3787900	据	扌	11	[]	[[す,える],[す,わる]]	pre2
7414100	賄	貝	13	[ワイ]	[[まかな,う]]	pre2
7016300	羅	罒	19	[ラ]	[]	pre2
6605600	岬	山	8	[]	[[みさき]]	pre2
6267400	偏	亻	11	[ヘン]	[[かたよ,る]]	pre2
5962100	猫	犭	11	[ビョウ]	[[ねこ]]	pre2
5577900	廃	广	12	[ハイ]	[[すた,れる],[すた,る]]	pre2
5198000	搭	扌	12	[トウ]	[]	pre2
4896800	塚	土	12	[]	[[つか]]	pre2
4452300	泰	氺	10	[タイ]	[]	pre2
4164000	租	禾	10	[ソ]	[]	pre2
3790000	杉	木	7	[]	[[すぎ]]	pre2
7422000	枠	木	8	[]	[[わく]]	pre2
7041400	酪	酉	13	[ラク]	[]	pre2
6691500	銘	金	14	[メイ]	[]	pre2
6272400	遍	辶	12	[ヘン]	[]	pre2
5980700	賓	貝	15	[ヒン]	[]	pre2
5594000	培	土	11	[バイ]	[[つちか,う]]	pre2
5198700	棟	木	12	[トウ]	[[むね],[むな]]	pre2
4910800	漬	氵	14	[]	[[つ,ける],[つ,かる]]	pre2
4536200	濯	氵	17	[タク]	[]	pre2
4179800	疎	疋	12	[ソ]	[[うと,い],[うと,む]]	pre2
3871800	斉	斉	8	[セイ]	[]	pre2
7087400	痢	疒	12	[リ]	[]	pre2
6722800	妄	女	6	[モウ,ボウ]	[]	pre2
6368300	泡	氵	8	[ホウ]	[[あわ]]	pre2
5982900	頻	頁	17	[ヒン]	[]	pre2
5596300	媒	女	12	[バイ]	[]	pre2
5211400	筒	竹	12	[トウ]	[[つつ]]	pre2
4921700	坪	土	8	[]	[[つぼ]]	pre2
4552400	但	亻	7	[]	[[ただ,し]]	pre2
4185700	塑	土	13	[ソ]	[]	pre2
3885100	逝	辶	10	[セイ]	[[ゆ,く],[い,く]]	pre2
7092200	履	尸	15	[リ]	[[は,く]]	pre2
6726300	盲	目	8	[モウ]	[]	pre2
6373000	俸	亻	10	[ホウ]	[]	pre2
5991600	瓶	瓦	11	[ビン]	[]	pre2
5599700	賠	貝	15	[バイ]	[]	pre2
5238500	謄	言	17	[トウ]	[]	pre2
4940200	呈	口	7	[テイ]	[]	pre2
4572200	棚	木	12	[]	[[たな]]	pre2
4203000	壮	士	6	[ソウ]	[]	pre2
3923300	誓	言	14	[セイ]	[[ちか,う]]	pre2
7117900	柳	木	9	[リュウ]	[[やなぎ]]	pre2
6729100	耗	耒	10	[モウ,コウ]	[]	pre2
6405200	褒	衣	15	[ホウ]	[[ほ,める]]	pre2
6027600	扶	扌	7	[フ]	[]	pre2
5621700	伯	亻	7	[ハク]	[]	pre2
5249400	騰	馬	20	[トウ]	[]	pre2
4941200	廷	廴	7	[テイ]	[]	pre2
4684100	痴	疒	13	[チ]	[]	pre2
4228100	荘	艹	9	[ソウ]	[]	pre2
3961700	析	木	8	[セキ]	[]	pre2
7128700	竜	竜	10	[リュウ]	[[たつ]]	pre2
6797000	厄	厂	4	[ヤク]	[]	pre2
6437400	剖	刂	10	[ボウ]	[]	pre2
6034100	附	阝	8	[フ]	[]	pre2
5632900	舶	舟	11	[ハク]	[]	pre2
5262900	洞	氵	9	[ドウ]	[[ほら]]	pre2
4951400	邸	阝	8	[テイ]	[]	pre2
4701200	逐	辶	10	[チク]	[]	pre2
4233400	捜	扌	10	[ソウ]	[[さが,す]]	pre2
3990400	拙	扌	8	[セツ]	[[つたな,い]]	pre2
7137500	硫	石	12	[リュウ]	[]	pre2
6831400	愉	忄	12	[ユ]	[]	pre2
6438800	紡	糸	10	[ボウ]	[[つむ,ぐ]]	pre2
6070300	譜	訁	19	[フ]	[]	pre2
5651000	漠	氵	13	[バク]	[]	pre2
5306600	督	目	13	[トク]	[]	pre2
4952300	亭	亠	9	[テイ]	[]	pre2
4707200	秩	禾	10	[チツ]	[]	pre2
4234200	挿	扌	10	[ソウ]	[[さ,す]]	pre2
3992300	窃	穴	9	[セツ]	[]	pre2
7147300	虜	虍	13	[リョ]	[]	pre2
6836400	諭	訁	16	[ユ]	[[さと,す]]	pre2
6480700	朴	木	6	[ボク]	[]	pre2
6072200	侮	亻	8	[ブ]	[[あなど,る]]	pre2
5674200	肌	月	6	[]	[[はだ]]	pre2
5330600	凸	凵	5	[トツ]	[]	pre2
4957700	貞	貝	9	[テイ]	[]	pre2
4719000	嫡	女	14	[チャク]	[]	pre2
4244700	曹	曰	11	[ソウ]	[]	pre2
4035900	仙	亻	5	[セン]	[]	pre2
7165000	涼	氵	11	[リョウ]	[[すず,しい],[すず,む]]	pre2
6840100	癒	疒	18	[ユ]	[[い,える],[い,やす]]	pre2
6484700	僕	亻	14	[ボク]	[]	pre2
6138500	沸	氵	8	[フツ]	[[わ,く],[わ,かす]]	pre2
5683000	鉢	金	13	[ハチ,ハツ]	[]	pre2
5352400	屯	屮	4	[トン]	[]	pre2
4963500	逓	辶	10	[テイ]	[]	pre2
4746900	衷	衣	9	[チュウ]	[]	pre2
4251400	喪	口	12	[ソウ]	[[も]]	pre2
4068300	栓	木	10	[セン]	[]	pre2
7176100	僚	亻	14	[リョウ]	[]	pre2
6841300	唯	口	11	[ユイ,イ]	[]	pre2
6488100	撲	扌	15	[ボク]	[]	pre2
6167100	雰	雨	12	[フン]	[]	pre2
5704400	閥	門	14	[バツ]	[]	pre2
5410200	軟	車	11	[ナン]	[[やわ,らか],[やわ,らかい]]	pre2
4967500	偵	亻	11	[テイ]	[]	pre2
4777100	弔	弓	4	[チョウ]	[[とむら,う]]	pre2
4287700	槽	木	15	[ソウ]	[]	pre2
4072600	旋	方	11	[セン]	[]	pre2